48.46973,20.51068,Aves,Anas,clypeata
48.47983,20.50482,Aves,Sylvia,borin
48.47983,20.50482,Aves,Pyrrhula,pyrrhula
48.46747,20.49758,Aves,Tachybaptus,ruficollis
48.46747,20.49758,Aves,Acrocephalus,arundinaceus
48.53225,20.64653,Aves,Gallinula,chloropus
48.53225,20.64653,Aves,Fulica,atra
48.53225,20.64653,Aves,Anas,platyrhynchos
48.53225,20.64653,Aves,Tachybaptus,ruficollis
48.53225,20.64653,Aves,Larus,minutus
48.47300,20.51075,Aves,Oenanthe,oenanthe
48.46872,20.48608,Aves,Circus,cyaneus
48.47175,20.49700,Aves,Pyrrhula,pyrrhula
48.47983,20.50482,Aves,Circaetus,gallicus
48.52150,20.52172,Aves,Strix,uralensis
48.52150,20.52172,Aves,Strix,uralensis
48.47190,20.49250,Aves,Serinus,serinus
48.47290,20.50765,Aves,Lullula,arborea
48.46747,20.49758,Aves,Gallinula,chloropus
48.46747,20.49758,Aves,Gallinula,chloropus
48.46747,20.49758,Aves,Fulica,atra
48.46747,20.49758,Aves,Fulica,atra
48.47250,20.50810,Aves,Circus,cyaneus
48.46217,20.51020,Aves,Ardea,cinerea
48.46217,20.51020,Aves,Circus,aeruginosus
48.53087,20.60208,Aves,Phylloscopus,trochilus
48.46633,20.49192,Aves,Circus,cyaneus
48.47300,20.51075,Aves,Lullula,arborea
48.47300,20.51075,Aves,Monticola,saxatilis
48.46617,20.49433,Aves,Coturnix,coturnix
48.46617,20.49433,Aves,Circus,aeruginosus
48.46558,20.52882,Aves,Falco,subbuteo
48.46652,20.49840,Aves,Chlidonias,leucopterus
48.45197,20.47930,Aves,Strix,uralensis
48.36673,20.51142,Aves,Falco,subbuteo
48.51722,20.74768,Aves,Apus,apus
48.51722,20.74768,Aves,Coturnix,coturnix
48.51722,20.74768,Aves,Apus,apus
48.53252,20.74552,Aves,Certhia,brachydactyla
48.53252,20.74552,Aves,Streptopelia,turtur
48.53252,20.74552,Aves,Locustella,fluviatilis
48.53252,20.74552,Aves,Saxicola,rubetra
48.53252,20.74552,Aves,Remiz,pendulinus
48.53252,20.74552,Aves,Actitis,hypoleucos
48.34688,20.54187,Aves,Ciconia,ciconia
48.34632,20.53972,Aves,Asio,flammeus
48.33263,20.58918,Aves,Anas,clypeata
48.56575,20.83645,Aves,Lanius,minor
48.56575,20.83645,Aves,Coturnix,coturnix
48.42295,20.55968,Aves,Ciconia,nigra
48.34213,20.56057,Aves,Otus,scops
48.33668,20.55647,Aves,Ardea,cinerea
48.50463,20.52637,Aves,Certhia,familiaris
48.48353,20.54192,Aves,Strix,aluco
48.48353,20.54192,Aves,Strix,aluco
48.48353,20.54192,Aves,Strix,aluco
48.47945,20.56977,Aves,Locustella,fluviatilis
48.48287,20.54447,Aves,Cinclus,cinclus
48.48287,20.54447,Aves,Cinclus,cinclus
48.48287,20.54447,Aves,Cinclus,cinclus
48.51672,20.54460,Aves,Aquila,heliaca
48.50830,20.55742,Aves,Aquila,chrysaetos
48.50830,20.55742,Aves,Sturnus,roseus
48.50830,20.55742,Aves,Emberiza,cia
48.50830,20.55742,Aves,Carduelis,flammea
48.48287,20.54447,Aves,Anas,penelope
48.49337,20.54250,Aves,Circaetus,gallicus
48.49337,20.54250,Aves,Anser,fabalis
48.49337,20.54250,Aves,Sylvia,borin
48.34372,20.41165,Aves,Anas,platyrhynchos
48.56648,20.78210,Aves,Circaetus,gallicus
48.56648,20.78210,Aves,Coturnix,coturnix
48.54187,20.76418,Aves,Falco,subbuteo
48.54187,20.76418,Aves,Anas,platyrhynchos
48.54187,20.76418,Aves,Alcedo,atthis
48.54187,20.76418,Aves,Alcedo,atthis
48.46288,20.77170,Aves,Streptopelia,decaocto
48.46932,20.76738,Aves,Streptopelia,decaocto
48.48653,20.73507,Aves,Corvus,corax
48.27415,20.66705,Aves,Riparia,riparia
48.47103,20.69420,Aves,Luscinia,luscinia
48.46580,20.69792,Aves,Regulus,ignicapillus
48.46580,20.69792,Aves,Phylloscopus,trochilus
48.46580,20.69792,Aves,Jynx,torquilla
48.46580,20.69792,Aves,Phylloscopus,trochilus
48.46580,20.69792,Aves,Jynx,torquilla
48.46580,20.69792,Aves,Hippolais,icterina
48.46580,20.69792,Aves,Sylvia,borin
48.47103,20.69420,Aves,Rallus,aquaticus
48.44992,20.76337,Aves,Gavia,arctica
48.44992,20.76337,Aves,Gavia,arctica
48.44992,20.76337,Aves,Aythya,fuligula
48.44992,20.76337,Aves,Aythya,marila
48.44992,20.76337,Aves,Bucephala,clangula
48.44992,20.76337,Aves,Rissa,tridactyla
48.44992,20.76337,Aves,Ixobrychus,minutus
48.44992,20.76337,Aves,Larus,ridibundus
48.44992,20.76337,Aves,Podiceps,cristatus
48.44992,20.76337,Aves,Aythya,marila
48.45320,20.72743,Aves,Falco,subbuteo
48.40723,20.71023,Aves,Perdix,perdix
48.49302,20.62595,Aves,Locustella,fluviatilis
48.53225,20.64653,Aves,Tachybaptus,ruficollis
48.42833,20.44175,Aves,Athene,noctua
48.42833,20.44175,Aves,Athene,noctua
48.42833,20.44175,Aves,Ciconia,nigra
48.54752,20.65118,Aves,Corvus,corax
48.54752,20.65118,Aves,Aquila,heliaca
48.54752,20.65118,Aves,Buteo,lagopus
48.42833,20.44175,Aves,Locustella,naevia
48.55932,20.79997,Aves,Acrocephalus,palustris
48.56333,20.78267,Aves,Serinus,serinus
48.42618,20.49267,Aves,Turdus,torquatus
48.42618,20.49267,Aves,Turdus,torquatus
48.42618,20.49267,Aves,Muscicapa,striata
48.39760,20.48857,Aves,Lanius,minor
48.38595,20.56103,Aves,Ciconia,nigra
48.38595,20.56103,Aves,Ciconia,nigra